Date,Maha_Lord,Antar_Lord,Prayant_Lord,Maha_Strength,Antar_Strength,Prayant_Strength,Auspiciousness,Inauspiciousness,Active_Status,Entity,Birth_Date
2113-07-17,Rahu,Jupiter,Sun,5.2,6.4,5.2,5.06,5.64,Active,Palantir Technologies Inc.,2020-09-30
2113-09-26,Rahu,Jupiter,Moon,5.2,6.4,5.2,5.06,5.44,Active,Palantir Technologies Inc.,2020-09-30
2113-11-15,Rahu,Jupiter,Mars,5.2,6.4,6.0,5.22,5.48,Active,Palantir Technologies Inc.,2020-09-30
2114-04-04,Rahu,Jupiter,Saturn,5.2,6.4,6.0,6.22,4.48,Active,Palantir Technologies Inc.,2020-09-30
2114-09-11,Rahu,Saturn,Saturn,5.2,6.0,6.0,6.6,4.4,Active,Palantir Technologies Inc.,2020-09-30
2115-02-01,Rahu,Saturn,Mercury,5.2,6.0,5.6,6.52,4.28,Active,Palantir Technologies Inc.,2020-09-30
2115-04-01,Rahu,Saturn,Ketu,5.2,6.0,4.8,5.86,5.14,Active,Palantir Technologies Inc.,2020-09-30
2115-09-17,Rahu,Saturn,Venus,5.2,6.0,5.2,6.44,4.36,Active,Palantir Technologies Inc.,2020-09-30
2115-11-07,Rahu,Saturn,Sun,5.2,6.0,5.2,4.44,6.56,Active,Palantir Technologies Inc.,2020-09-30
2116-01-30,Rahu,Saturn,Moon,5.2,6.0,5.2,4.44,6.36,Active,Palantir Technologies Inc.,2020-09-30
2116-03-29,Rahu,Saturn,Mars,5.2,6.0,6.0,4.6,6.4,Active,Palantir Technologies Inc.,2020-09-30
2116-08-27,Rahu,Saturn,Rahu,5.2,6.0,5.2,5.94,5.06,Active,Palantir Technologies Inc.,2020-09-30
2117-01-24,Rahu,Saturn,Mercury,5.2,6.0,5.6,6.52,4.28,Active,Palantir Technologies Inc.,2020-09-30
2117-06-01,Rahu,Mercury,Mercury,5.2,5.6,5.6,5.4,5.1,Active,Palantir Technologies Inc.,2020-09-30
2117-07-24,Rahu,Mercury,Ketu,5.2,5.6,4.8,5.24,5.46,Active,Palantir Technologies Inc.,2020-09-30
2117-12-22,Rahu,Mercury,Venus,5.2,5.6,5.2,5.82,4.68,Active,Palantir Technologies Inc.,2020-09-30
2118-02-05,Rahu,Mercury,Sun,5.2,5.6,5.2,4.82,5.88,Active,Palantir Technologies Inc.,2020-09-30
2118-04-21,Rahu,Mercury,Moon,5.2,5.6,5.2,4.32,6.18,Active,Palantir Technologies Inc.,2020-09-30
2118-06-13,Rahu,Mercury,Mars,5.2,5.6,6.0,4.98,5.72,Active,Palantir Technologies Inc.,2020-09-30
2118-10-27,Rahu,Mercury,Rahu,5.2,5.6,5.2,5.32,5.38,Active,Palantir Technologies Inc.,2020-09-30
2119-02-25,Rahu,Mercury,Jupiter,5.2,5.6,6.4,5.56,4.94,Active,Palantir Technologies Inc.,2020-09-30
2119-07-31,Rahu,Mercury,Ketu,5.2,5.6,4.8,5.24,5.46,Active,Palantir Technologies Inc.,2020-09-30
2119-08-22,Rahu,Ketu,Ketu,5.2,4.8,4.8,5.0,6.0,Active,Palantir Technologies Inc.,2020-09-30
2119-10-23,Rahu,Ketu,Venus,5.2,4.8,5.2,5.08,5.72,Active,Palantir Technologies Inc.,2020-09-30
2119-11-10,Rahu,Ketu,Sun,5.2,4.8,5.2,4.08,6.92,Active,Palantir Technologies Inc.,2020-09-30
2119-12-11,Rahu,Ketu,Moon,5.2,4.8,5.2,4.08,6.72,Active,Palantir Technologies Inc.,2020-09-30
2120-01-02,Rahu,Ketu,Mars,5.2,4.8,6.0,4.74,6.26,Active,Palantir Technologies Inc.,2020-09-30
2120-02-27,Rahu,Ketu,Rahu,5.2,4.8,5.2,5.08,5.92,Active,Palantir Technologies Inc.,2020-09-30
2120-04-17,Rahu,Ketu,Jupiter,5.2,4.8,6.4,5.32,5.48,Active,Palantir Technologies Inc.,2020-09-30
2120-06-15,Rahu,Ketu,Saturn,5.2,4.8,6.0,5.74,5.26,Active,Palantir Technologies Inc.,2020-09-30
2120-08-12,Rahu,Ketu,Venus,5.2,4.8,5.2,5.08,5.72,Active,Palantir Technologies Inc.,2020-09-30
2121-02-05,Rahu,Venus,Venus,5.2,5.2,5.2,5.2,5.3,Active,Palantir Technologies Inc.,2020-09-30
2121-03-31,Rahu,Venus,Sun,5.2,5.2,5.2,4.2,6.5,Active,Palantir Technologies Inc.,2020-09-30
2121-06-27,Rahu,Venus,Moon,5.2,5.2,5.2,4.2,6.3,Active,Palantir Technologies Inc.,2020-09-30
2121-08-28,Rahu,Venus,Mars,5.2,5.2,6.0,4.86,5.84,Active,Palantir Technologies Inc.,2020-09-30
2122-02-04,Rahu,Venus,Rahu,5.2,5.2,5.2,5.2,5.5,Active,Palantir Technologies Inc.,2020-09-30
2122-06-26,Rahu,Venus,Jupiter,5.2,5.2,6.4,5.44,5.06,Active,Palantir Technologies Inc.,2020-09-30
2122-12-11,Rahu,Venus,Saturn,5.2,5.2,6.0,6.36,4.34,Active,Palantir Technologies Inc.,2020-09-30
2123-05-11,Rahu,Venus,Mercury,5.2,5.2,5.6,5.78,4.72,Active,Palantir Technologies Inc.,2020-09-30
2123-07-28,Rahu,Venus,Sun,5.2,5.2,5.2,4.2,6.5,Active,Palantir Technologies Inc.,2020-09-30
2123-08-13,Rahu,Sun,Sun,5.2,5.2,5.2,4.2,6.8,Active,Palantir Technologies Inc.,2020-09-30
2123-09-08,Rahu,Sun,Moon,5.2,5.2,5.2,4.2,6.6,Active,Palantir Technologies Inc.,2020-09-30
2123-09-27,Rahu,Sun,Mars,5.2,5.2,6.0,4.36,6.64,Active,Palantir Technologies Inc.,2020-09-30
2123-11-14,Rahu,Sun,Rahu,5.2,5.2,5.2,4.7,6.3,Active,Palantir Technologies Inc.,2020-09-30
2123-12-27,Rahu,Sun,Jupiter,5.2,5.2,6.4,4.94,5.86,Active,Palantir Technologies Inc.,2020-09-30
2124-02-15,Rahu,Sun,Saturn,5.2,5.2,6.0,4.36,6.64,Active,Palantir Technologies Inc.,2020-09-30
2124-03-31,Rahu,Sun,Mercury,5.2,5.2,5.6,4.78,6.02,Active,Palantir Technologies Inc.,2020-09-30
2124-04-19,Rahu,Sun,Ketu,5.2,5.2,4.8,4.62,6.38,Active,Palantir Technologies Inc.,2020-09-30
2124-06-16,Rahu,Sun,Moon,5.2,5.2,5.2,4.2,6.6,Active,Palantir Technologies Inc.,2020-09-30
2124-07-30,Rahu,Moon,Moon,5.2,5.2,5.2,4.2,6.3,Active,Palantir Technologies Inc.,2020-09-30
2124-08-30,Rahu,Moon,Mars,5.2,5.2,6.0,4.36,6.34,Active,Palantir Technologies Inc.,2020-09-30
2124-11-18,Rahu,Moon,Rahu,5.2,5.2,5.2,4.7,6.0,Active,Palantir Technologies Inc.,2020-09-30
2125-01-28,Rahu,Moon,Jupiter,5.2,5.2,6.4,4.94,5.56,Active,Palantir Technologies Inc.,2020-09-30
2125-04-22,Rahu,Moon,Saturn,5.2,5.2,6.0,4.86,5.84,Active,Palantir Technologies Inc.,2020-09-30
2125-07-07,Rahu,Moon,Mercury,5.2,5.2,5.6,4.78,5.72,Active,Palantir Technologies Inc.,2020-09-30
2125-08-07,Rahu,Moon,Ketu,5.2,5.2,4.8,4.62,6.08,Active,Palantir Technologies Inc.,2020-09-30
2125-11-03,Rahu,Moon,Venus,5.2,5.2,5.2,4.7,5.8,Active,Palantir Technologies Inc.,2020-09-30
2125-12-08,Rahu,Moon,Mars,5.2,5.2,6.0,4.36,6.34,Active,Palantir Technologies Inc.,2020-09-30
2125-12-30,Rahu,Mars,Mars,5.2,6.0,6.0,4.6,6.4,Active,Palantir Technologies Inc.,2020-09-30
2126-02-23,Rahu,Mars,Rahu,5.2,6.0,5.2,4.94,6.06,Active,Palantir Technologies Inc.,2020-09-30
2126-04-14,Rahu,Mars,Jupiter,5.2,6.0,6.4,5.18,5.62,Active,Palantir Technologies Inc.,2020-09-30
2126-06-12,Rahu,Mars,Saturn,5.2,6.0,6.0,5.1,5.9,Active,Palantir Technologies Inc.,2020-09-30
2126-08-04,Rahu,Mars,Mercury,5.2,6.0,5.6,4.52,6.28,Active,Palantir Technologies Inc.,2020-09-30
2126-08-26,Rahu,Mars,Ketu,5.2,6.0,4.8,4.86,6.14,Active,Palantir Technologies Inc.,2020-09-30
2126-10-27,Rahu,Mars,Venus,5.2,6.0,5.2,4.94,5.86,Active,Palantir Technologies Inc.,2020-09-30
2126-11-14,Rahu,Mars,Sun,5.2,6.0,5.2,4.44,6.56,Active,Palantir Technologies Inc.,2020-09-30
